age,gender,policy_type,premium_amount,sales_channel,tenure_months,total_claim_amount,num_claims,is_fraudulent,has_claim,claim_freq,monthly_premium,age_policy,tenure_claim,claim_to_premium,claim_severity
47,Female,Property,1014.64,Bank,24,7783.51,3.0,0.0,1,0.125,42.276666666666664,47688.08,72.0,7.671203579594733,2594.5033333333336
55,Male,Motor,1826.73,Bank,89,0.0,0.0,0.0,0,0.0,20.52505617977528,100470.15,0.0,0.0,0.0
19,Male,Property,906.8,Bank,95,0.0,0.0,0.0,0,0.0,9.545263157894736,17229.2,0.0,0.0,0.0
38,Male,Motor,796.68,Direct,93,2442.88,2.0,0.0,1,0.021505376344086023,8.566451612903226,30273.839999999997,186.0,3.066325249786615,1221.44
50,Male,Motor,1398.85,Online,69,0.0,0.0,0.0,0,0.0,20.2731884057971,69942.5,0.0,0.0,0.0
29,Male,Motor,156.92,Online,38,4732.08,1.0,0.0,1,0.02631578947368421,4.129473684210526,4550.679999999999,38.0,30.15600305888351,4732.08
75,Female,Motor,291.49,Online,109,4722.39,1.0,0.0,1,0.009174311926605505,2.6742201834862387,21861.75,109.0,16.200864523654328,4722.39
39,Male,Motor,1103.13,Bank,11,3255.89,1.0,0.0,1,0.09090909090909091,100.28454545454547,43022.07000000001,11.0,2.9515016362532065,3255.89
61,Male,Motor,2362.99,Broker,32,986.36,1.0,0.0,1,0.03125,73.8434375,144142.38999999998,32.0,0.4174203022441907,986.36
42,Male,Health,1831.63,Direct,64,2679.49,1.0,0.0,1,0.015625,28.61921875,76928.46,64.0,1.4628991663163409,2679.49
66,Female,Motor,311.5,Broker,72,3621.86,1.0,0.0,1,0.013888888888888888,4.326388888888889,20559.0,72.0,11.627158908507223,3621.86
44,Female,Motor,2131.16,Broker,20,0.0,0.0,0.0,0,0.0,106.55799999999999,93771.04,0.0,0.0,0.0
59,Female,Motor,1857.52,Broker,34,3832.86,1.0,0.0,1,0.029411764705882353,54.63294117647059,109593.68,34.0,2.063428657564925,3832.86
45,Female,Property,1566.27,Online,111,8493.199999999999,2.0,0.0,1,0.018018018018018018,14.11054054054054,70482.15,222.0,5.422564436527546,4246.599999999999
33,Male,Property,2068.7,Broker,42,973.18,1.0,0.0,1,0.023809523809523808,49.2547619047619,68267.09999999999,42.0,0.4704307052738435,973.18
32,Female,Health,1069.86,Online,8,4981.75,1.0,0.0,1,0.125,133.7325,34235.52,8.0,4.6564503766848,4981.75
64,Male,Motor,631.6,Online,66,4776.63,1.0,0.0,1,0.015151515151515152,9.56969696969697,40422.4,66.0,7.562745408486384,4776.63
68,Male,Motor,1328.86,Broker,21,14610.51,1.0,1.0,1,0.047619047619047616,63.27904761904762,90362.48,21.0,10.994769953192963,14610.51
61,Female,Property,1417.22,Broker,79,0.0,0.0,0.0,0,0.0,17.939493670886076,86450.42,0.0,0.0,0.0
72,Female,Motor,1391.98,Online,70,2699.23,1.0,0.0,1,0.014285714285714285,19.885428571428573,100222.56,70.0,1.93912987255564,2699.23
69,Female,Motor,1456.18,Online,5,0.0,0.0,0.0,0,0.0,291.236,100476.42,0.0,0.0,0.0
74,Female,Motor,2376.89,Bank,118,0.0,0.0,0.0,0,0.0,20.14313559322034,175889.86,0.0,0.0,0.0
20,Female,Motor,2265.39,Bank,118,0.0,0.0,0.0,0,0.0,19.19822033898305,45307.799999999996,0.0,0.0,0.0
54,Male,Motor,2201.72,Bank,67,0.0,0.0,0.0,0,0.0,32.86149253731343,118892.87999999999,0.0,0.0,0.0
68,Female,Health,2023.4,Online,107,8048.200000000001,2.0,0.0,1,0.018691588785046728,18.910280373831778,137591.2,214.0,3.977562518533162,4024.1000000000004
24,Female,Motor,2364.23,Bank,43,0.0,0.0,0.0,0,0.0,54.982093023255814,56741.520000000004,0.0,0.0,0.0
38,Female,Health,336.39,Bank,16,4899.13,1.0,0.0,1,0.0625,21.024375,12782.82,16.0,14.56383959095098,4899.13
26,Male,Motor,736.3,Bank,99,3591.12,1.0,0.0,1,0.010101010101010102,7.437373737373737,19143.8,99.0,4.877251120467201,3591.12
56,Female,Motor,1288.13,Broker,73,9361.33,2.0,0.0,1,0.0273972602739726,17.645616438356164,72135.28,146.0,7.267379845201959,4680.665
35,Male,Property,2131.68,Bank,35,1028.76,1.0,0.0,1,0.02857142857142857,60.905142857142856,74608.79999999999,35.0,0.4826052690835398,1028.76
21,Female,Motor,1312.4,Direct,83,0.0,0.0,0.0,0,0.0,15.812048192771085,27560.4,0.0,0.0,0.0
42,Female,Property,1895.28,Online,43,4966.23,1.0,0.0,1,0.023255813953488372,44.076279069767445,79601.76,43.0,2.6203146764594147,4966.23
31,Male,Health,433.5,Broker,110,4806.780000000001,2.0,0.0,1,0.01818181818181818,3.940909090909091,13438.5,220.0,11.088304498269897,2403.3900000000003
67,Female,Motor,705.79,Direct,98,1156.8,1.0,0.0,1,0.01020408163265306,7.201938775510204,47287.93,98.0,1.6390144377222686,1156.8
75,Male,Property,1856.26,Broker,39,3442.59,1.0,0.0,1,0.02564102564102564,47.59641025641026,139219.5,39.0,1.8545839483693018,3442.59
26,Male,Motor,495.36,Broker,10,0.0,0.0,0.0,0,0.0,49.536,12879.36,0.0,0.0,0.0
43,Male,Property,943.25,Broker,74,3236.17,1.0,0.0,1,0.013513513513513514,12.746621621621621,40559.75,74.0,3.4308719851576996,3236.17
70,Female,Motor,735.68,Bank,20,2935.34,1.0,0.0,1,0.05,36.784,51497.6,20.0,3.9899684645498046,2935.34
19,Female,Property,939.67,Broker,1,0.0,0.0,0.0,0,0.0,939.67,17853.73,0.0,0.0,0.0
37,Female,Motor,1799.98,Direct,6,0.0,0.0,0.0,0,0.0,299.99666666666667,66599.26,0.0,0.0,0.0
45,Male,Health,982.83,Broker,53,0.0,0.0,0.0,0,0.0,18.543962264150945,44227.35,0.0,0.0,0.0
64,Female,Health,1432.63,Online,46,0.0,0.0,0.0,0,0.0,31.14413043478261,91688.32,0.0,0.0,0.0
24,Male,Property,339.84,Broker,66,0.0,0.0,0.0,0,0.0,5.1490909090909085,8156.16,0.0,0.0,0.0
61,Female,Property,2032.04,Broker,38,0.0,0.0,0.0,0,0.0,53.474736842105266,123954.44,0.0,0.0,0.0
25,Male,Property,987.73,Direct,33,452.91,1.0,0.0,1,0.030303030303030304,29.931212121212123,24693.25,33.0,0.458536239660636,452.91
64,Male,Property,1656.48,Online,67,3288.61,2.0,0.0,1,0.029850746268656716,24.723582089552238,106014.72,134.0,1.9853001545445765,1644.305
52,Male,Motor,1840.94,Broker,100,3467.3,1.0,0.0,1,0.01,18.4094,95728.88,100.0,1.8834399817484546,3467.3
31,Female,Motor,603.19,Broker,77,0.0,0.0,0.0,0,0.0,7.833636363636364,18698.890000000003,0.0,0.0,0.0
34,Male,Motor,2223.22,Broker,35,6156.96,2.0,0.0,1,0.05714285714285714,63.52057142857142,75589.48,70.0,2.7693885445435003,3078.48
53,Male,Motor,1578.94,Bank,79,1523.53,1.0,0.0,1,0.012658227848101266,19.986582278481013,83683.82,79.0,0.9649068362319023,1523.53
67,Male,Motor,1128.94,Direct,45,0.0,0.0,0.0,0,0.0,25.087555555555557,75638.98000000001,0.0,0.0,0.0
57,Male,Health,537.6,Online,22,5084.49,2.0,0.0,1,0.09090909090909091,24.436363636363637,30643.2,44.0,9.45775669642857,2542.245
21,Male,Motor,2361.52,Broker,107,0.0,0.0,0.0,0,0.0,22.070280373831775,49591.92,0.0,0.0,0.0
19,Male,Health,1912.16,Direct,68,5835.09,2.0,0.0,1,0.029411764705882353,28.12,36331.04,136.0,3.0515699523052464,2917.545
23,Female,Motor,599.26,Broker,17,11904.29,3.0,0.0,1,0.17647058823529413,35.25058823529412,13782.98,51.0,19.864983479624872,3968.096666666667
71,Female,Motor,910.51,Broker,5,0.0,0.0,0.0,0,0.0,182.102,64646.21,0.0,0.0,0.0
59,Male,Health,2043.22,Direct,85,0.0,0.0,0.0,0,0.0,24.03788235294118,120549.98,0.0,0.0,0.0
21,Female,Health,1769.63,Direct,57,3631.63,1.0,0.0,1,0.017543859649122806,31.046140350877195,37162.23,57.0,2.0521973519888337,3631.63
71,Female,Health,1937.88,Broker,88,931.58,1.0,0.0,1,0.011363636363636364,22.02136363636364,137589.48,88.0,0.48072120048713024,931.58
46,Male,Health,1158.88,Online,95,0.0,0.0,0.0,0,0.0,12.198736842105264,53308.48,0.0,0.0,0.0
35,Male,Motor,1819.54,Bank,40,0.0,0.0,0.0,0,0.0,45.4885,63683.9,0.0,0.0,0.0
43,Male,Health,1027.58,Direct,117,0.0,0.0,0.0,0,0.0,8.782735042735043,44185.939999999995,0.0,0.0,0.0
61,Female,Motor,607.03,Online,120,4435.82,2.0,0.0,1,0.016666666666666666,5.058583333333333,37028.83,240.0,7.3074147900433255,2217.91
51,Male,Motor,1618.42,Bank,30,0.0,0.0,0.0,0,0.0,53.94733333333333,82539.42,0.0,0.0,0.0
27,Female,Motor,2442.43,Bank,42,0.0,0.0,0.0,0,0.0,58.15309523809523,65945.61,0.0,0.0,0.0
53,Male,Motor,845.44,Direct,7,7398.34,3.0,0.0,1,0.42857142857142855,120.77714285714286,44808.32,21.0,8.750875283875851,2466.1133333333332
31,Female,Motor,1206.33,Online,113,0.0,0.0,0.0,0,0.0,10.675486725663717,37396.229999999996,0.0,0.0,0.0
48,Male,Property,1717.6,Broker,71,2613.02,1.0,0.0,1,0.014084507042253521,24.191549295774646,82444.79999999999,71.0,1.521320447135538,2613.02
65,Male,Property,1399.62,Online,91,4483.06,1.0,0.0,1,0.01098901098901099,15.380439560439559,90975.29999999999,91.0,3.2030551149597755,4483.06
32,Female,Motor,2124.23,Broker,88,0.0,0.0,0.0,0,0.0,24.138977272727274,67975.36,0.0,0.0,0.0
25,Female,Motor,1928.18,Broker,19,0.0,0.0,0.0,0,0.0,101.48315789473685,48204.5,0.0,0.0,0.0
31,Female,Motor,239.91,Direct,41,2840.58,1.0,0.0,1,0.024390243902439025,5.851463414634146,7437.21,41.0,11.840190071276728,2840.58
40,Female,Motor,2496.21,Broker,120,1380.03,1.0,0.0,1,0.008333333333333333,20.801750000000002,99848.4,120.0,0.5528501207831071,1380.03
74,Female,Property,1905.77,Online,34,1695.79,1.0,0.0,1,0.029411764705882353,56.052058823529414,141026.98,34.0,0.8898188133930117,1695.79
57,Female,Motor,2173.37,Direct,22,0.0,0.0,0.0,0,0.0,98.78954545454545,123882.09,0.0,0.0,0.0
38,Male,Health,1662.87,Online,52,1457.12,1.0,0.0,1,0.019230769230769232,31.97826923076923,63189.06,52.0,0.8762681388202325,1457.12
33,Female,Motor,2155.08,Broker,115,1560.53,1.0,0.0,1,0.008695652173913044,18.739826086956523,71117.64,115.0,0.7241169701356794,1560.53
62,Male,Property,369.72,Broker,91,5221.18,2.0,0.0,1,0.02197802197802198,4.062857142857143,22922.640000000003,182.0,14.121984204262684,2610.59
35,Male,Motor,934.57,Online,6,633.84,1.0,0.0,1,0.16666666666666666,155.76166666666668,32709.95,6.0,0.6782156499780648,633.84
64,Female,Health,2203.41,Bank,74,10169.61,3.0,0.0,1,0.04054054054054054,29.77581081081081,141018.24,222.0,4.615396135989218,3389.8700000000003
70,Male,Motor,583.97,Broker,109,6270.3099999999995,3.0,0.0,1,0.027522935779816515,5.357522935779817,40877.9,327.0,10.737383769714196,2090.103333333333
41,Female,Health,287.78,Broker,95,0.0,0.0,0.0,0,0.0,3.0292631578947367,11798.98,0.0,0.0,0.0
43,Female,Motor,1991.49,Bank,25,3888.48,1.0,0.0,1,0.04,79.6596,85634.07,25.0,1.9525480921320217,3888.48
42,Male,Motor,2105.17,Broker,66,0.0,0.0,0.0,0,0.0,31.896515151515153,88417.14,0.0,0.0,0.0
62,Male,Property,490.37,Bank,10,6849.08,3.0,0.0,1,0.3,49.037,30402.94,30.0,13.967167648918164,2283.0266666666666
58,Female,Property,2150.43,Online,74,5043.65,2.0,0.0,1,0.02702702702702703,29.059864864864863,124724.93999999999,148.0,2.345414638002632,2521.825
46,Female,Property,1748.24,Direct,26,7668.71,2.0,0.0,1,0.07692307692307693,67.24,80419.04,52.0,4.386531597492335,3834.355
32,Male,Health,1348.2,Direct,5,0.0,0.0,0.0,0,0.0,269.64,43142.4,0.0,0.0,0.0
62,Male,Property,2092.6,Broker,86,1990.24,1.0,0.0,1,0.011627906976744186,24.332558139534882,129741.2,86.0,0.9510847749211507,1990.24
18,Male,Motor,1106.2,Direct,68,2576.63,1.0,0.0,1,0.014705882352941176,16.26764705882353,19911.600000000002,68.0,2.32926233954077,2576.63
42,Male,Motor,565.59,Bank,119,9669.84,3.0,0.0,1,0.025210084033613446,4.752857142857144,23754.780000000002,357.0,17.096907653954275,3223.28
24,Female,Motor,783.65,Online,98,0.0,0.0,0.0,0,0.0,7.996428571428571,18807.6,0.0,0.0,0.0
26,Female,Health,1312.39,Online,71,0.0,0.0,0.0,0,0.0,18.4843661971831,34122.14,0.0,0.0,0.0
41,Female,Motor,1375.19,Online,50,3459.58,1.0,0.0,1,0.02,27.503800000000002,56382.79,50.0,2.5157105563594846,3459.58
18,Female,Motor,2033.39,Broker,17,3459.86,1.0,0.0,1,0.058823529411764705,119.61117647058825,36601.020000000004,17.0,1.701523072307821,3459.86
61,Male,Health,1999.25,Online,11,0.0,0.0,0.0,0,0.0,181.75,121954.25,0.0,0.0,0.0
25,Male,Property,1495.28,Direct,53,220.58,1.0,0.0,1,0.018867924528301886,28.212830188679245,37382.0,53.0,0.14751752180193678,220.58
41,Female,Motor,1973.89,Online,50,4735.01,1.0,0.0,1,0.02,39.4778,80929.49,50.0,2.398821616199484,4735.01
28,Female,Motor,560.26,Direct,8,10077.15,3.0,0.0,1,0.375,70.0325,15687.279999999999,24.0,17.98655981151608,3359.0499999999997
68,Female,Motor,220.15,Online,92,1813.12,1.0,1.0,1,0.010869565217391304,2.3929347826086955,14970.2,92.0,8.235839200545081,1813.12
34,Female,Motor,2196.72,Bank,108,4825.17,3.0,0.0,1,0.027777777777777776,20.34,74688.48,324.0,2.1965339233038352,1608.39
25,Female,Motor,281.33,Direct,120,0.0,0.0,0.0,0,0.0,2.3444166666666666,7033.25,0.0,0.0,0.0
52,Female,Health,692.05,Broker,97,0.0,0.0,0.0,0,0.0,7.134536082474226,35986.6,0.0,0.0,0.0
52,Female,Health,1768.77,Online,116,0.0,0.0,0.0,0,0.0,15.24801724137931,91976.04,0.0,0.0,0.0
50,Female,Health,1082.68,Direct,62,0.0,0.0,0.0,0,0.0,17.462580645161292,54134.0,0.0,0.0,0.0
22,Female,Motor,2203.15,Online,89,5998.74,2.0,0.0,1,0.02247191011235955,24.75449438202247,48469.3,178.0,2.722801443387876,2999.37
59,Male,Property,815.15,Bank,85,3687.31,1.0,0.0,1,0.011764705882352941,9.59,48093.85,85.0,4.5234742072011285,3687.31
56,Female,Motor,128.49,Direct,76,0.0,0.0,0.0,0,0.0,1.6906578947368422,7195.4400000000005,0.0,0.0,0.0
75,Male,Health,821.57,Direct,90,1702.67,1.0,0.0,1,0.011111111111111112,9.128555555555556,61617.75000000001,90.0,2.0724588288277324,1702.67
58,Male,Property,1487.38,Online,29,5708.06,1.0,1.0,1,0.034482758620689655,51.28896551724138,86268.04000000001,29.0,3.8376608533125363,5708.06
45,Female,Motor,1002.25,Broker,102,1584.35,1.0,0.0,1,0.00980392156862745,9.825980392156863,45101.25,102.0,1.580793215265652,1584.35
24,Female,Motor,1383.69,Broker,99,6753.67,3.0,0.0,1,0.030303030303030304,13.976666666666667,33208.56,297.0,4.880912632164719,2251.2233333333334
26,Male,Property,2203.84,Bank,101,2451.69,1.0,0.0,1,0.009900990099009901,21.820198019801982,57299.840000000004,101.0,1.1124627922172208,2451.69
25,Male,Motor,2289.96,Online,110,0.0,0.0,0.0,0,0.0,20.817818181818183,57249.0,0.0,0.0,0.0
29,Female,Health,738.34,Broker,44,3845.54,1.0,0.0,1,0.022727272727272728,16.780454545454546,21411.86,44.0,5.208359292466885,3845.54
51,Male,Motor,1209.14,Broker,109,0.0,0.0,0.0,0,0.0,11.093027522935781,61666.14000000001,0.0,0.0,0.0
50,Female,Health,1417.95,Online,45,7709.31,2.0,1.0,1,0.044444444444444446,31.51,70897.5,90.0,5.436940653760711,3854.655
65,Female,Motor,2377.87,Online,29,5381.07,2.0,0.0,1,0.06896551724137931,81.9955172413793,154561.55,58.0,2.2629790526816014,2690.535
72,Female,Motor,2496.68,Bank,113,3095.08,1.0,0.0,1,0.008849557522123894,22.094513274336283,179760.96,113.0,1.2396782927728023,3095.08
40,Male,Health,664.98,Broker,88,3226.79,1.0,0.0,1,0.011363636363636364,7.556590909090909,26599.2,88.0,4.852461728172275,3226.79
41,Male,Motor,1844.75,Bank,59,0.0,0.0,0.0,0,0.0,31.266949152542374,75634.75,0.0,0.0,0.0
54,Female,Motor,1007.27,Online,15,3417.69,1.0,0.0,1,0.06666666666666667,67.15133333333333,54392.58,15.0,3.393022724790771,3417.69
52,Male,Motor,119.46,Online,70,4632.13,1.0,0.0,1,0.014285714285714285,1.7065714285714284,6211.92,70.0,38.775573413694964,4632.13
61,Male,Motor,122.21,Online,96,1091.44,2.0,0.0,1,0.020833333333333332,1.2730208333333333,7454.8099999999995,192.0,8.930856722035841,545.72
57,Male,Motor,1205.36,Broker,44,4615.63,1.0,0.0,1,0.022727272727272728,27.39454545454545,68705.51999999999,44.0,3.829254330656402,4615.63
39,Male,Motor,1272.0,Bank,98,9802.49,3.0,0.0,1,0.030612244897959183,12.979591836734693,49608.0,294.0,7.706360062893082,3267.4966666666664
44,Male,Property,154.17,Broker,36,2079.5,1.0,0.0,1,0.027777777777777776,4.2825,6783.48,36.0,13.488357008497115,2079.5
52,Male,Motor,1748.63,Broker,84,1273.68,1.0,0.0,1,0.011904761904761904,20.81702380952381,90928.76000000001,84.0,0.7283873661094685,1273.68
18,Male,Health,805.61,Bank,57,13804.0,1.0,1.0,1,0.017543859649122806,14.133508771929824,14500.98,57.0,17.134841921028784,13804.0
52,Female,Motor,1443.74,Online,117,3042.56,1.0,0.0,1,0.008547008547008548,12.33965811965812,75074.48,117.0,2.1074154626179227,3042.56
54,Male,Motor,822.21,Bank,64,0.0,0.0,0.0,0,0.0,12.84703125,44399.340000000004,0.0,0.0,0.0
64,Male,Property,501.12,Online,76,0.0,0.0,0.0,0,0.0,6.593684210526316,32071.68,0.0,0.0,0.0
31,Male,Motor,1077.22,Direct,99,0.0,0.0,0.0,0,0.0,10.881010101010101,33393.82,0.0,0.0,0.0
20,Male,Property,657.46,Bank,113,0.0,0.0,0.0,0,0.0,5.818230088495575,13149.2,0.0,0.0,0.0
18,Male,Motor,1383.52,Broker,38,2729.79,1.0,0.0,1,0.02631578947368421,36.40842105263158,24903.36,38.0,1.9730759222851857,2729.79
22,Male,Health,577.19,Bank,120,0.0,0.0,0.0,0,0.0,4.809916666666667,12698.18,0.0,0.0,0.0
43,Male,Health,1320.17,Broker,17,637.83,1.0,0.0,1,0.058823529411764705,77.65705882352941,56767.310000000005,17.0,0.48314232257966777,637.83
72,Male,Property,477.71,Bank,27,2052.46,1.0,0.0,1,0.037037037037037035,17.692962962962962,34395.119999999995,27.0,4.296456008875678,2052.46
31,Female,Health,1710.34,Broker,17,2703.41,1.0,0.0,1,0.058823529411764705,100.60823529411765,53020.54,17.0,1.5806272437059299,2703.41
56,Male,Health,1909.45,Online,63,538.68,1.0,0.0,1,0.015873015873015872,30.30873015873016,106929.2,63.0,0.28211265023959775,538.68
44,Male,Motor,364.95,Bank,11,22573.41,3.0,1.0,1,0.2727272727272727,33.17727272727273,16057.8,33.0,61.85343197698315,7524.47
26,Male,Motor,1222.73,Direct,64,6815.55,1.0,1.0,1,0.015625,19.10515625,31790.98,64.0,5.574043329271385,6815.55
32,Male,Property,270.09,Online,119,0.0,0.0,0.0,0,0.0,2.2696638655462182,8642.88,0.0,0.0,0.0
32,Female,Motor,1535.64,Bank,39,6950.03,2.0,0.0,1,0.05128205128205128,39.37538461538462,49140.48,78.0,4.525819853611523,3475.015
43,Female,Motor,734.57,Online,2,0.0,0.0,0.0,0,0.0,367.285,31586.510000000002,0.0,0.0,0.0
59,Female,Health,1366.3,Bank,115,1791.72,1.0,0.0,1,0.008695652173913044,11.880869565217392,80611.7,115.0,1.311366464173315,1791.72
30,Female,Motor,1341.91,Direct,66,3455.27,1.0,0.0,1,0.015151515151515152,20.331969696969697,40257.3,66.0,2.5748895231423865,3455.27
68,Female,Property,2318.45,Broker,54,3833.31,1.0,0.0,1,0.018518518518518517,42.93425925925926,157654.59999999998,54.0,1.6533934309560268,3833.31
49,Female,Health,1417.8,Broker,29,8613.45,3.0,1.0,1,0.10344827586206896,48.88965517241379,69472.2,87.0,6.0752221752010165,2871.15
56,Female,Health,1499.2,Broker,45,0.0,0.0,0.0,0,0.0,33.315555555555555,83955.2,0.0,0.0,0.0
66,Female,Property,1063.97,Broker,88,0.0,0.0,0.0,0,0.0,12.090568181818183,70222.02,0.0,0.0,0.0
69,Female,Motor,2377.79,Online,88,0.0,0.0,0.0,0,0.0,27.02034090909091,164067.51,0.0,0.0,0.0
49,Female,Motor,1965.25,Broker,80,0.0,0.0,0.0,0,0.0,24.565625,96297.25,0.0,0.0,0.0
21,Female,Health,784.97,Broker,31,1268.54,1.0,0.0,1,0.03225806451612903,25.32161290322581,16484.37,31.0,1.6160362816413365,1268.54
47,Female,Motor,2126.1,Broker,49,3626.59,1.0,0.0,1,0.02040816326530612,43.38979591836735,99926.7,49.0,1.7057476130003293,3626.59
54,Female,Health,1137.75,Bank,107,657.05,1.0,0.0,1,0.009345794392523364,10.633177570093459,61438.5,107.0,0.5774994506701824,657.05
40,Female,Property,2088.8,Online,9,0.0,0.0,0.0,0,0.0,232.0888888888889,83552.0,0.0,0.0,0.0
56,Female,Motor,2074.93,Direct,27,0.0,0.0,0.0,0,0.0,76.84925925925926,116196.07999999999,0.0,0.0,0.0
62,Female,Motor,553.29,Bank,56,0.0,0.0,0.0,0,0.0,9.880178571428571,34303.979999999996,0.0,0.0,0.0
32,Male,Property,1782.74,Broker,105,10262.31,1.0,1.0,1,0.009523809523809525,16.97847619047619,57047.68,105.0,5.756481595745874,10262.31
60,Female,Motor,797.54,Bank,78,4492.64,1.0,0.0,1,0.01282051282051282,10.224871794871794,47852.399999999994,78.0,5.63312184968779,4492.64
46,Male,Health,813.98,Online,45,0.0,0.0,0.0,0,0.0,18.088444444444445,37443.08,0.0,0.0,0.0
53,Female,Motor,811.24,Broker,89,7000.030000000001,2.0,0.0,1,0.02247191011235955,9.115056179775282,42995.72,178.0,8.62880282037375,3500.0150000000003
30,Female,Property,1841.36,Online,43,7842.8,2.0,1.0,1,0.046511627906976744,42.82232558139535,55240.799999999996,86.0,4.259243168093149,3921.4
49,Male,Health,651.58,Online,108,0.0,0.0,0.0,0,0.0,6.033148148148149,31927.420000000002,0.0,0.0,0.0
24,Female,Health,102.17,Direct,22,1363.06,1.0,0.0,1,0.045454545454545456,4.6440909090909095,2452.08,22.0,13.341098169717137,1363.06
68,Male,Property,1816.57,Bank,99,914.09,1.0,0.0,1,0.010101010101010102,18.34919191919192,123526.76,99.0,0.5031955828842269,914.09
39,Male,Motor,510.84,Broker,33,7865.110000000001,2.0,0.0,1,0.06060606060606061,15.479999999999999,19922.76,66.0,15.396425495262706,3932.5550000000003
45,Male,Motor,350.76,Broker,27,3537.82,1.0,0.0,1,0.037037037037037035,12.991111111111111,15784.199999999999,27.0,10.086155776029194,3537.82
19,Female,Property,670.04,Broker,40,1915.09,1.0,0.0,1,0.025,16.750999999999998,12730.759999999998,40.0,2.8581726464091695,1915.09
59,Female,Motor,1011.76,Broker,26,2084.34,1.0,0.0,1,0.038461538461538464,38.91384615384615,59693.84,26.0,2.0601130702933506,2084.34
62,Female,Health,1242.18,Broker,83,482.73,1.0,0.0,1,0.012048192771084338,14.966024096385542,77015.16,83.0,0.38861517654446215,482.73
74,Male,Property,206.97,Bank,45,4794.08,1.0,0.0,1,0.022222222222222223,4.599333333333333,15315.78,45.0,23.163163743537712,4794.08
70,Male,Health,2429.38,Broker,103,2554.03,2.0,0.0,1,0.019417475728155338,23.586213592233012,170056.6,206.0,1.0513093875803703,1277.015
